>SAMEA6262319.contig00014 len=105750
>SAMN33952807.contig00020 len=126679
>SAMN33952807.contig00028 len=94250
>SAMN33952807.contig00035 len=74771
>SAMN33952807.contig00039 len=57360
>SAMN33952807.contig00041 len=50706
>SAMN33952807.contig00044 len=46126
>SAMN33952807.contig00048 len=32295
>SAMN33952807.contig00049 len=32091
>SAMN33952807.contig00050 len=19849
>SAMN33952807.contig00051 len=16146
>SAMN33952807.contig00056 len=7930
>SAMN33952807.contig00058 len=5781
>SAMN33952807.contig00060 len=4482
>SAMN33952807.contig00062 len=3020
>SAMN33952808.contig00017 len=169037
>SAMN33952808.contig00019 len=130422
>SAMN33952808.contig00027 len=70011
>SAMN33952808.contig00031 len=46126
>SAMN33952808.contig00033 len=32091
>SAMN33952808.contig00035 len=16146
>SAMN33952808.contig00037 len=7427
>SAMN33952808.contig00040 len=4555
>SAMN33952808.contig00041 len=4388
>SAMN33952808.contig00042 len=3020
>SAMN33952808.contig00044 len=2904
>SAMN33952808.contig00045 len=2631
>SAMN33971124.contig00015 len=169232
>SAMN33971124.contig00016 len=160883
>SAMN33971124.contig00018 len=127826
>SAMN33971124.contig00025 len=69979
>SAMN33971124.contig00028 len=46037
>SAMN33971124.contig00029 len=35358
>SAMN33971124.contig00030 len=32057
>SAMN33971124.contig00032 len=16114
>SAMN33971124.contig00033 len=14591
>SAMN33971124.contig00035 len=7898
>SAMN33971124.contig00038 len=4523
>SAMN33971124.contig00039 len=2988
>SAMN33986150.contig00005 len=299059
>SAMN33986150.contig00008 len=277987
>SAMN33986150.contig00015 len=178875
>SAMN33986150.contig00022 len=135991
>SAMN33986150.contig00040 len=37268
>SAMN33986150.contig00046 len=28504
>SAMN33986150.contig00047 len=28499
>SAMN33986150.contig00048 len=26873
>SAMN33986150.contig00050 len=21672
>SAMN33986150.contig00052 len=17814
>SAMN33986150.contig00053 len=17660
>SAMN33986150.contig00054 len=17429
>SAMN33986150.contig00055 len=17055
>SAMN33986150.contig00056 len=16499
>SAMN33986150.contig00057 len=16237
>SAMN33986150.contig00058 len=15454
>SAMN33986150.contig00059 len=13266
>SAMN33986150.contig00060 len=11828
>SAMN33986150.contig00061 len=11556
>SAMN33986150.contig00062 len=10910
>SAMN33986150.contig00064 len=8944
>SAMN33986150.contig00065 len=8555
>SAMN33986150.contig00068 len=7328
>SAMN33986150.contig00070 len=6757
>SAMN33986150.contig00072 len=6555
>SAMN33986150.contig00079 len=5148
>SAMN33986150.contig00081 len=4889
>SAMN33986150.contig00084 len=4134
>SAMN33986150.contig00085 len=3819
>SAMN33986150.contig00086 len=3779
>SAMN33986150.contig00088 len=3359
>SAMN33986150.contig00091 len=2680
>SAMN33986150.contig00093 len=2419
>SAMN33986150.contig00158 len=484
>SAMN33986150.contig00177 len=387
>SAMN33986150.contig00202 len=276
>SAMN33986150.contig00240 len=217
>SAMN33986151.contig00008 len=261392
>SAMN33986151.contig00011 len=185862
>SAMN33986151.contig00015 len=169192
>SAMN33986151.contig00020 len=119666
>SAMN33986151.contig00022 len=95378
>SAMN33986151.contig00027 len=70280
>SAMN33986151.contig00029 len=69939
>SAMN33986151.contig00035 len=45712
>SAMN33986151.contig00039 len=32226
>SAMN33986151.contig00040 len=32018
>SAMN33986151.contig00044 len=16074
>SAMN33986151.contig00045 len=7766
>SAMN33986151.contig00047 len=5709
>SAMN33986151.contig00048 len=2948
>SAMN34030547.contig00006 len=355916
>SAMN34030547.contig00015 len=169232
>SAMN34030547.contig00019 len=68639
>SAMN34030547.contig00025 len=32058
>SAMN34030547.contig00026 len=16114
>SAMN34030547.contig00028 len=7898
>SAMN34030547.contig00029 len=5749
>SAMN34030547.contig00031 len=4523
>SAMN34030547.contig00032 len=2730
>SAMN34030548.contig00012 len=228231
>SAMN34030548.contig00016 len=169232
>SAMN34030548.contig00017 len=160898
>SAMN34030548.contig00023 len=69979
>SAMN34030548.contig00025 len=67427
>SAMN34030548.contig00027 len=46037
>SAMN34030548.contig00029 len=32058
>SAMN34030548.contig00030 len=17826
>SAMN34030548.contig00031 len=16114
>SAMN34030548.contig00032 len=7898
>SAMN34030548.contig00033 len=5749
>SAMN34030548.contig00036 len=4523
>SAMN34030548.contig00037 len=2988
>SAMN34030549.contig00007 len=345522
>SAMN34030549.contig00010 len=169232
>SAMN34030549.contig00017 len=83439
>SAMN34030549.contig00019 len=69980
>SAMN34030549.contig00024 len=32058
>SAMN34030549.contig00025 len=24826
>SAMN34030549.contig00027 len=16113
>SAMN34030549.contig00029 len=5749
>SAMN34030549.contig00031 len=4523
>SAMN34030554.contig00007 len=291387
>SAMN34030554.contig00014 len=169232
>SAMN34030554.contig00016 len=138051
>SAMN34030554.contig00020 len=69979
>SAMN34030554.contig00024 len=46094
>SAMN34030554.contig00025 len=32059
>SAMN34030554.contig00026 len=22849
>SAMN34030554.contig00027 len=16114
>SAMN34030554.contig00028 len=7898
>SAMN34030554.contig00029 len=5749
>SAMN34030554.contig00031 len=4523
>SAMN34030554.contig00033 len=2988
>SAMN34030555.contig00009 len=345522
>SAMN34030555.contig00016 len=141261
>SAMN34030555.contig00021 len=69979
>SAMN34030555.contig00023 len=49420
>SAMN34030555.contig00025 len=32059
>SAMN34030555.contig00026 len=26918
>SAMN34030555.contig00027 len=16114
>SAMN34030555.contig00028 len=7898
>SAMN34030555.contig00030 len=5749
>SAMN34030555.contig00032 len=4523
>SAMN34030555.contig00033 len=2729
>SAMN34046293.contig00008 len=345522
>SAMN34046293.contig00013 len=169232
>SAMN34046293.contig00019 len=69979
>SAMN34046293.contig00023 len=47091
>SAMN34046293.contig00025 len=32058
>SAMN34046293.contig00026 len=16114
>SAMN34046293.contig00028 len=7898
>SAMN34046293.contig00029 len=5749
>SAMN34046293.contig00031 len=4523
>SAMN34046293.contig00032 len=2856
>SAMN34046294.contig00005 len=340045
>SAMN34046294.contig00012 len=226660
>SAMN34046294.contig00015 len=172113
>SAMN34046294.contig00017 len=159258
>SAMN34046294.contig00034 len=35610
>SAMN34046294.contig00042 len=9665
>SAMN34046294.contig00043 len=8126
>SAMN34046294.contig00046 len=5454
>SAMN34046294.contig00048 len=4874
>SAMN34046294.contig00049 len=4748
>SAMN34046294.contig00052 len=3712
>SAMN34046294.contig00053 len=3424
>SAMN34046294.contig00055 len=2678
>SAMN34046294.contig00064 len=1009
>SAMN34046294.contig00069 len=651
>SAMN34046294.contig00076 len=489
>SAMN34046294.contig00091 len=331
>SAMN34046294.contig00111 len=235
>SAMN34046294.contig00122 len=223
>SAMN34046294.contig00130 len=223
>SAMN34055601.contig00009 len=239018
>SAMN34055601.contig00014 len=162434
>SAMN34055601.contig00016 len=138749
>SAMN34055601.contig00027 len=32988
>SAMN34055601.contig00028 len=31397
>SAMN34055601.contig00032 len=11552
>SAMN34055601.contig00034 len=3672
>SAMN34055602.contig00003 len=360599
>SAMN34055602.contig00012 len=252847
>SAMN34055602.contig00020 len=163780
>SAMN34055602.contig00024 len=133715
>SAMN34055602.contig00031 len=70665
>SAMN34055602.contig00038 len=34545
>SAMN34055602.contig00040 len=24027
>SAMN34055602.contig00041 len=20715
>SAMN34055602.contig00042 len=17129
>SAMN34055602.contig00043 len=16121
>SAMN34055602.contig00047 len=10344
>SAMN34055602.contig00050 len=6700
>SAMN34055602.contig00051 len=5530
>SAMN34055602.contig00056 len=4087
>SAMN34055602.contig00057 len=3850
>SAMN34055602.contig00058 len=3839
>SAMN34055602.contig00060 len=3610
>SAMN34055602.contig00061 len=3387
>SAMN34055602.contig00062 len=3369
>SAMN34055602.contig00070 len=1850
>SAMN34055602.contig00086 len=1003
>SAMN34055602.contig00102 len=645
>SAMN34055602.contig00137 len=457
>SAMN34055602.contig00189 len=258
>SAMN34068160.contig00011 len=203683
>SAMN34068160.contig00014 len=169264
>SAMN34068160.contig00015 len=166709
>SAMN34068160.contig00016 len=161520
>SAMN34068160.contig00017 len=152236
>SAMN34068160.contig00021 len=119469
>SAMN34068160.contig00033 len=63950
>SAMN34068160.contig00035 len=50646
>SAMN34068160.contig00038 len=46126
>SAMN34068160.contig00041 len=32090
>SAMN34068160.contig00045 len=20385
>SAMN34068160.contig00046 len=16146
>SAMN34068160.contig00047 len=15551
>SAMN34068160.contig00050 len=7930
>SAMN34068160.contig00052 len=5781
>SAMN34068160.contig00055 len=4555
>SAMN34068375.contig00002 len=378218
>SAMN34068375.contig00005 len=310470
>SAMN34068375.contig00006 len=302354
>SAMN34068375.contig00016 len=136618
>SAMN34068375.contig00017 len=129242
>SAMN34068375.contig00031 len=67428
>SAMN34068375.contig00042 len=40314
>SAMN34068375.contig00046 len=35614
>SAMN34068375.contig00048 len=33021
>SAMN34068375.contig00052 len=28740
>SAMN34068375.contig00053 len=28651
>SAMN34068375.contig00060 len=21725
>SAMN34068375.contig00064 len=20187
>SAMN34068375.contig00070 len=13232
>SAMN34068375.contig00071 len=12186
>SAMN34068375.contig00073 len=10444
>SAMN34068375.contig00074 len=10092
>SAMN34068375.contig00079 len=9298
>SAMN34068375.contig00081 len=8665
>SAMN34068375.contig00096 len=5000
>SAMN34068375.contig00097 len=4942
>SAMN34070965.contig00003 len=542919
>SAMN34070965.contig00021 len=98354
>SAMN34070966.contig00006 len=521747
>SAMN34070966.contig00012 len=130217
>SAMN34070967.contig00010 len=205344
>SAMN34070967.contig00024 len=95429
>SAMN34070967.contig00029 len=81402
>SAMN34070967.contig00033 len=71574
>SAMN34070967.contig00036 len=45192
>SAMN34070967.contig00037 len=44550
>SAMN34070967.contig00039 len=40817
>SAMN34070967.contig00041 len=38696
>SAMN34070967.contig00042 len=34499
>SAMN34070967.contig00043 len=33854
>SAMN34070967.contig00044 len=32872
>SAMN34070967.contig00045 len=29756
>SAMN34070967.contig00048 len=22810
>SAMN34070967.contig00049 len=22364
>SAMN34070967.contig00050 len=18097
>SAMN34070967.contig00052 len=11560
>SAMN34070967.contig00053 len=10187
>SAMN34070967.contig00056 len=7539
>SAMN34070967.contig00067 len=3581
>SAMN34070967.contig00070 len=2690
>SAMN34070968.contig00011 len=205344
>SAMN34070968.contig00023 len=95430
>SAMN34070968.contig00028 len=81402
>SAMN34070968.contig00032 len=71574
>SAMN34070968.contig00035 len=45191
>SAMN34070968.contig00036 len=43538
>SAMN34070968.contig00040 len=34499
>SAMN34070968.contig00041 len=34092
>SAMN34070968.contig00042 len=33742
>SAMN34070968.contig00043 len=32871
>SAMN34070968.contig00044 len=29756
>SAMN34070968.contig00047 len=22808
>SAMN34070968.contig00048 len=22364
>SAMN34070968.contig00049 len=18097
>SAMN34070968.contig00051 len=11560
>SAMN34070968.contig00052 len=10187
>SAMN34070968.contig00055 len=7539
>SAMN34070968.contig00063 len=4762
>SAMN34070968.contig00066 len=3581
>SAMN34070968.contig00068 len=2692
>SAMN34070969.contig00007 len=368496
>SAMN34070969.contig00009 len=346640
>SAMN34070969.contig00016 len=110851
>SAMN34070970.contig00007 len=368496
>SAMN34070970.contig00008 len=346752
>SAMN34070970.contig00015 len=110851
>SAMN34070971.contig00012 len=245859
>SAMN34070971.contig00013 len=238788
>SAMN34070971.contig00014 len=160887
>SAMN34070971.contig00015 len=153983
>SAMN34070971.contig00016 len=146376
>SAMN34070971.contig00021 len=98953
>SAMN34070971.contig00027 len=47900
>SAMN34070971.contig00029 len=29735
>SAMN34070971.contig00031 len=26913
>SAMN34070971.contig00034 len=18935
>SAMN34070971.contig00035 len=15767
>SAMN34070972.contig00011 len=245859
>SAMN34070972.contig00013 len=194443
>SAMN34070972.contig00014 len=161450
>SAMN34070972.contig00015 len=153983
>SAMN34070972.contig00016 len=147319
>SAMN34070972.contig00022 len=98953
>SAMN34070972.contig00029 len=47900
>SAMN34070972.contig00031 len=34530
>SAMN34070972.contig00032 len=29730
>SAMN34070972.contig00034 len=26913
>SAMN34070972.contig00037 len=18934
>SAMN34070972.contig00038 len=15767
>SAMN34070973.contig00009 len=247378
>SAMN34070973.contig00010 len=238260
>SAMN34070973.contig00014 len=213856
>SAMN34070973.contig00016 len=196682
>SAMN34070973.contig00028 len=55455
>SAMN34070973.contig00030 len=40611
>SAMN34070973.contig00032 len=35226
>SAMN34070973.contig00033 len=25583
>SAMN34070973.contig00034 len=22340
>SAMN34070973.contig00036 len=8610
>SAMN34070973.contig00039 len=4805
>SAMN34070974.contig00010 len=247378
>SAMN34070974.contig00011 len=238229
>SAMN34070974.contig00013 len=210160
>SAMN34070974.contig00015 len=196873
>SAMN34070974.contig00020 len=114567
>SAMN34070974.contig00026 len=53582
>SAMN34070974.contig00027 len=35226
>SAMN34070974.contig00028 len=27890
>SAMN34070974.contig00030 len=3038
>SAMN34070975.contig00006 len=357241
>SAMN34070975.contig00012 len=239931
>SAMN34070975.contig00016 len=180353
>SAMN34070975.contig00031 len=41896
>SAMN34070976.contig00013 len=239931
>SAMN34070976.contig00016 len=169459
>SAMN34070976.contig00025 len=41896
>SAMN34070976.contig00026 len=40614
>SAMN34070977.contig00004 len=337329
>SAMN34070977.contig00008 len=237568
>SAMN34070977.contig00010 len=201449
>SAMN34070977.contig00018 len=132694
>SAMN34070978.contig00004 len=337538
>SAMN34070978.contig00015 len=174998
>SAMN34070978.contig00018 len=132694
>SAMN34070978.contig00027 len=65468
>SAMN34070979.contig00014 len=184384
>SAMN34070979.contig00015 len=171871
>SAMN34070979.contig00024 len=76297
>SAMN34070979.contig00025 len=68110
>SAMN34070980.contig00007 len=370146
>SAMN34070980.contig00011 len=240021
>SAMN34070980.contig00016 len=114378
>SAMN34070980.contig00020 len=95012
>SAMN34070981.contig00007 len=220041
>SAMN34070981.contig00009 len=205344
>SAMN34070981.contig00025 len=95429
>SAMN34070981.contig00030 len=81402
>SAMN34070981.contig00032 len=71574
>SAMN34070981.contig00033 len=59843
>SAMN34070981.contig00036 len=45194
>SAMN34070981.contig00037 len=44550
>SAMN34070981.contig00039 len=43538
>SAMN34070981.contig00042 len=38696
>SAMN34070981.contig00043 len=34499
>SAMN34070981.contig00044 len=33742
>SAMN34070981.contig00045 len=32871
>SAMN34070981.contig00046 len=28737
>SAMN34070981.contig00051 len=22808
>SAMN34070981.contig00052 len=22364
>SAMN34070981.contig00053 len=18097
>SAMN34070981.contig00056 len=11560
>SAMN34070981.contig00057 len=10088
>SAMN34070981.contig00060 len=7539
>SAMN34070981.contig00070 len=3581
>SAMN34070981.contig00075 len=2692
>SAMN34070982.contig00011 len=205344
>SAMN34070982.contig00023 len=95430
>SAMN34070982.contig00028 len=81402
>SAMN34070982.contig00032 len=71574
>SAMN34070982.contig00035 len=46116
>SAMN34070982.contig00036 len=45192
>SAMN34070982.contig00037 len=44550
>SAMN34070982.contig00040 len=34499
>SAMN34070982.contig00041 len=34045
>SAMN34070982.contig00042 len=33854
>SAMN34070982.contig00043 len=32871
>SAMN34070982.contig00044 len=29756
>SAMN34070982.contig00047 len=22810
>SAMN34070982.contig00048 len=22364
>SAMN34070982.contig00050 len=18097
>SAMN34070982.contig00052 len=11560
>SAMN34070982.contig00053 len=10088
>SAMN34070982.contig00056 len=7539
>SAMN34070982.contig00065 len=4648
>SAMN34070982.contig00067 len=3581
>SAMN34070982.contig00069 len=2691
>SAMN34070983.contig00011 len=205344
>SAMN34070983.contig00023 len=95429
>SAMN34070983.contig00028 len=81402
>SAMN34070983.contig00032 len=71574
>SAMN34070983.contig00034 len=49366
>SAMN34070983.contig00037 len=45191
>SAMN34070983.contig00038 len=44550
>SAMN34070983.contig00041 len=38582
>SAMN34070983.contig00042 len=33742
>SAMN34070983.contig00043 len=32872
>SAMN34070983.contig00044 len=29756
>SAMN34070983.contig00047 len=22808
>SAMN34070983.contig00048 len=22364
>SAMN34070983.contig00050 len=18097
>SAMN34070983.contig00052 len=11560
>SAMN34070983.contig00053 len=10187
>SAMN34070983.contig00056 len=7539
>SAMN34070983.contig00064 len=3581
>SAMN34070983.contig00066 len=2692
>SAMN34070984.contig00011 len=205344
>SAMN34070984.contig00023 len=95430
>SAMN34070984.contig00028 len=81402
>SAMN34070984.contig00032 len=71574
>SAMN34070984.contig00035 len=45192
>SAMN34070984.contig00036 len=44550
>SAMN34070984.contig00037 len=43538
>SAMN34070984.contig00040 len=34499
>SAMN34070984.contig00041 len=34043
>SAMN34070984.contig00042 len=33854
>SAMN34070984.contig00043 len=32872
>SAMN34070984.contig00044 len=29756
>SAMN34070984.contig00047 len=22810
>SAMN34070984.contig00048 len=22364
>SAMN34070984.contig00050 len=18097
>SAMN34070984.contig00052 len=11560
>SAMN34070984.contig00053 len=10088
>SAMN34070984.contig00056 len=7539
>SAMN34070984.contig00064 len=4829
>SAMN34070984.contig00067 len=3581
>SAMN34070984.contig00069 len=2692
>SAMN34070985.contig00010 len=205344
>SAMN34070985.contig00025 len=95430
>SAMN34070985.contig00030 len=81402
>SAMN34070985.contig00034 len=71574
>SAMN34070985.contig00038 len=45191
>SAMN34070985.contig00039 len=44550
>SAMN34070985.contig00040 len=44461
>SAMN34070985.contig00043 len=34045
>SAMN34070985.contig00044 len=33742
>SAMN34070985.contig00045 len=32871
>SAMN34070985.contig00046 len=29756
>SAMN34070985.contig00049 len=22808
>SAMN34070985.contig00050 len=22364
>SAMN34070985.contig00052 len=18097
>SAMN34070985.contig00054 len=11560
>SAMN34070985.contig00055 len=10187
>SAMN34070985.contig00058 len=7539
>SAMN34070985.contig00065 len=4648
>SAMN34070985.contig00067 len=3581
>SAMN34070985.contig00069 len=2692
>SAMN34070986.contig00011 len=205344
>SAMN34070986.contig00023 len=95429
>SAMN34070986.contig00028 len=81402
>SAMN34070986.contig00032 len=71574
>SAMN34070986.contig00035 len=45191
>SAMN34070986.contig00036 len=44550
>SAMN34070986.contig00037 len=43538
>SAMN34070986.contig00039 len=34499
>SAMN34070986.contig00040 len=34043
>SAMN34070986.contig00041 len=33742
>SAMN34070986.contig00042 len=32872
>SAMN34070986.contig00043 len=29756
>SAMN34070986.contig00047 len=22808
>SAMN34070986.contig00048 len=22364
>SAMN34070986.contig00050 len=18097
>SAMN34070986.contig00053 len=11560
>SAMN34070986.contig00054 len=10187
>SAMN34070986.contig00057 len=7539
>SAMN34070986.contig00065 len=4762
>SAMN34070986.contig00068 len=3581
>SAMN34070986.contig00071 len=2692
>SAMN34070987.contig00008 len=346640
>SAMN34070987.contig00016 len=198909
>SAMN34070987.contig00017 len=169698
>SAMN34070987.contig00018 len=110851
>SAMN34070987.contig00021 len=31960
>SAMN34070988.contig00007 len=368496
>SAMN34070988.contig00009 len=346247
>SAMN34070988.contig00015 len=110851
>SAMN34070988.contig00019 len=32347
>SAMN34070989.contig00007 len=368496
>SAMN34070989.contig00009 len=346752
>SAMN34070989.contig00016 len=110851
>SAMN34070989.contig00020 len=31960
>SAMN34070990.contig00007 len=371648
>SAMN34070990.contig00008 len=346640
>SAMN34070990.contig00013 len=233175
>SAMN34070990.contig00019 len=110851
>SAMN34070990.contig00022 len=49136
>SAMN34070990.contig00023 len=32347
>SAMN34070991.contig00010 len=245853
>SAMN34070991.contig00011 len=233859
>SAMN34070991.contig00012 len=161450
>SAMN34070991.contig00014 len=146376
>SAMN34070991.contig00018 len=133887
>SAMN34070991.contig00025 len=98953
>SAMN34070991.contig00028 len=82781
>SAMN34070991.contig00039 len=29736
>SAMN34070991.contig00041 len=26913
>SAMN34070991.contig00044 len=19699
>SAMN34070991.contig00046 len=18934
>SAMN34070991.contig00049 len=15767
>SAMN34070991.contig00054 len=10369
>SAMN34070991.contig00056 len=8625
>SAMN34070991.contig00062 len=6878
>SAMN34070991.contig00074 len=3891
>SAMN34070991.contig00080 len=2501
